id,first_name,last_name,email,gender,city,country,age,YOE,college_bool,uni_name,uni_tier,company_name,industry,sector,company_bio,location,valuation,profitable,growth_rate,funding_round,investor_no
951,Emmit,Shales,eshalesqe@washingtonpost.com,Male,West Palm Beach,United States,64,16,false,University of Wisconsin - River Falls,2,"Feeney, Hintz and Lueilwitz",Major Pharmaceuticals,Health Care,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",617 Ludington Point,38559347,false,94,4,4
952,Betsey,Pelfer,bpelferqf@msu.edu,Female,Olds,Canada,63,11,true,Columbia College,3,Murphy-Lowe,Finance: Consumer Services,Finance,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,4096 Debs Pass,5223868,true,67,4,4
953,Honor,Liebermann,hliebermannqg@cmu.edu,Female,Tianshan,China,62,16,false,Xiamen University,2,Deckow and Sons,n/a,n/a,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",0 Drewry Plaza,34793196,true,13,1,7
954,Yvon,Colquete,ycolqueteqh@nsw.gov.au,Bigender,Midoun,Tunisia,66,5,true,Université de Gafsa,2,"Pouros, Kunze and Kreiger",Multi-Sector Companies,Miscellaneous,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",9 Debs Trail,29593255,false,73,1,5
955,Stephen,Bagg,sbaggqi@goodreads.com,Male,Orly,France,58,4,true,Ecole Supérieure d'Electricité,2,"Conroy, Breitenberg and Pagac",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",4871 Daystar Road,12026369,false,11,1,7
956,Giffard,Bothwell,gbothwellqj@ning.com,Male,Anin,Indonesia,52,18,true,Universitas Katolik Widya Manadala,3,"Bayer, Gleichner and Tillman",Telecommunications Equipment,Consumer Services,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",60 Monument Pass,28432380,true,34,1,6
957,Petronella,Gimblett,pgimblettqk@un.org,Female,Mongu,Zambia,20,15,false,University of Lusaka,1,Dach LLC,Clothing/Shoe/Accessory Stores,Consumer Services,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",42959 Loeprich Lane,30241509,false,88,1,1
958,Kamillah,McAneny,kmcanenyql@thetimes.co.uk,Female,Gongdanglegi Kulon,Indonesia,66,17,false,Universitas Gunadarma,3,Roob-Kuphal,Other Consumer Services,Consumer Services,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",999 Banding Park,19582526,true,19,1,0
959,Adorne,Cristofalo,acristofaloqm@army.mil,Female,Tomelilla,Sweden,65,5,true,University College of Borås,1,Hegmann-Little,Military/Government/Technical,Consumer Services,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1902 Dovetail Place,8612015,true,75,1,2
960,Willamina,Powell,wpowellqn@apache.org,Female,Rosario,Philippines,67,7,true,Cagayan State University,3,Considine Inc,Oil & Gas Production,Energy,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,30656 Warrior Road,19062848,false,66,4,3
961,Giselbert,Killeen,gkilleenqo@xinhuanet.com,Male,Lilin Satu,Indonesia,47,12,false,Universitas Surabaya,1,Waters-Quigley,n/a,n/a,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",38 Bayside Trail,32088455,false,28,3,9
962,Brander,Sharpe,bsharpeqp@ebay.com,Male,Sanchahe,China,36,5,false,South China University of Technology,2,Christiansen-Beatty,EDP Services,Technology,Vivamus tortor.,366 Del Sol Trail,49334408,false,7,4,10
963,Brunhilde,Albury,balburyqq@vk.com,Polygender,Campinas,Brazil,47,15,false,Fundação Educacional de Ituverava,3,"Funk, Murazik and Zemlak",EDP Services,Technology,Pellentesque ultrices mattis odio. Donec vitae nisi.,027 Sundown Center,7195751,true,4,3,9
964,Christa,Edlyne,cedlyneqr@unesco.org,Female,Bodzentyn,Poland,63,6,true,Christian Theological Academy in Warszaw,2,"Wehner, Nitzsche and Christiansen",Radio And Television Broadcasting And Communications Equipment,Technology,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,37 Anniversary Way,46859262,false,36,2,7
965,Rad,Partner,rpartnerqs@wp.com,Male,Dunkerque,France,65,15,true,Université d'Avignon,1,Effertz-Klocko,Telecommunications Equipment,Consumer Services,Duis consequat dui nec nisi volutpat eleifend.,3 Division Terrace,2086737,true,77,4,7
966,Rebeca,Clifft,rclifftqt@dot.gov,Female,La Cumbre,Argentina,51,6,true,Universidad de Mendoza,2,Torp LLC,Electric Utilities: Central,Public Utilities,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",5 Gale Drive,9502327,false,34,1,8
967,Kimberlee,Powling,kpowlingqu@etsy.com,Female,Gongming,China,38,13,true,Northern Jiaotong University,1,Reinger-Bednar,n/a,n/a,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,8966 Wayridge Plaza,3314563,false,25,1,4
968,Carr,Clingan,cclinganqv@list-manage.com,Male,Šimanovci,Serbia,32,1,false,University of Belgrade,3,Ferry Inc,Oil & Gas Production,Public Utilities,"Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",203 American Ash Hill,33464911,false,10,4,2
969,Francesca,Alsina,falsinaqw@ibm.com,Female,Baykit,Russia,19,10,true,St. Petersburg State Polytechnical University,2,Price-Shanahan,Property-Casualty Insurers,Finance,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",9915 Northfield Pass,14605740,true,10,1,8
970,Travis,Ashbey,tashbeyqx@nytimes.com,Male,San Pa Tong,Thailand,22,2,false,Maejo University,1,Collins Inc,Automotive Aftermarket,Consumer Durables,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",52 Forest Dale Court,3476380,true,73,4,9
971,Care,Lesser,clesserqy@eventbrite.com,Male,Centenario,Argentina,63,8,false,Universidad Nacional de Villa María,3,"Schamberger, O'Keefe and Mante",Major Pharmaceuticals,Health Care,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,5 Comanche Plaza,48665932,true,13,1,8
972,Novelia,Ashling,nashlingqz@google.nl,Female,Węgry,Poland,62,15,false,University of Finance and Management in Bialystok,1,"Cummings, Ritchie and Ernser",Telecommunications Equipment,Public Utilities,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",64 Roxbury Point,21377892,true,82,1,5
973,Fletch,D'orsay,fdorsayr0@nps.gov,Male,Kurayyimah,Jordan,34,19,false,Balqa Applied University,3,Ziemann-Effertz,Home Furnishings,Consumer Durables,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",117 Warrior Alley,42249281,false,49,4,0
974,Amerigo,Bernard,abernardr1@123-reg.co.uk,Male,Nova Varoš,Serbia,71,14,true,University of Belgrade,2,Roberts-Gorczany,Other Consumer Services,Miscellaneous,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",827 West Center,46211810,false,72,4,5
975,Kennith,O'Reilly,koreillyr2@phoca.cz,Polygender,Palma Gil,Philippines,69,14,true,Don Mariano Marcos Memorial State University,2,"Schiller, Nader and Considine",n/a,n/a,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",63346 Veith Trail,3245649,false,84,2,1
976,Milt,De Launde,mdelaunder3@freewebs.com,Male,Miraflores,Peru,22,9,true,Universidad Nacional Jorge Basadre Grohmann,1,"Bosco, Prohaska and Wisozk",Industrial Machinery/Components,Capital Goods,Donec quis orci eget orci vehicula condimentum.,8 Carpenter Road,36208419,true,55,4,1
977,Robert,Haslum,rhaslumr4@chronoengine.com,Male,El Tablón,Honduras,53,0,true,Universidad Tecnológica Centroamericana,1,Bartell Inc,Marine Transportation,Transportation,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,80163 Golden Leaf Center,29357202,true,79,3,7
978,Chevalier,Le Barr,clebarrr5@japanpost.jp,Male,Khok Charoen,Thailand,19,13,false,Asian Institute of Technology,3,"Jast, Trantow and Bergstrom",Real Estate,Finance,Duis mattis egestas metus. Aenean fermentum.,14 Mariners Cove Street,2116744,true,52,1,5
979,Carolina,Mogie,cmogier6@twitter.com,Genderfluid,Gangmei,China,32,7,false,Beijing University of Aeronautics and Astronautics,2,Koch-Leffler,Major Pharmaceuticals,Health Care,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",9 Service Pass,19446750,false,32,4,3
980,Consalve,Breukelman,cbreukelmanr7@free.fr,Male,Gaotian,China,57,5,true,South China Construction University,2,Rice-Muller,Major Pharmaceuticals,Health Care,Cras in purus eu magna vulputate luctus.,500 Dottie Center,6947038,false,51,3,9
981,Daveta,Tillot,dtillotr8@163.com,Female,Cikeper,Indonesia,46,19,false,Universitas Widya Gama Malang,1,Howe-Bogan,n/a,n/a,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,848 Crest Line Road,40378816,false,35,4,7
982,Judi,Geroldini,jgeroldinir9@last.fm,Female,Blokdesa Situgede,Indonesia,62,13,false,Universitas Muhammadiyah Jakarta,2,"Breitenberg, Morar and Ferry",Environmental Services,Public Utilities,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",63 Transport Place,36450917,true,6,1,9
983,Addy,Fletcher,afletcherra@zimbio.com,Male,Albacete,Spain,32,8,false,Universitat Jaume I de Castellón,1,Zemlak-Lemke,Real Estate Investment Trusts,Consumer Services,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",752 Fairview Point,14361906,true,65,3,8
984,Ruggiero,Margach,rmargachrb@google.pl,Male,Yushan,China,37,8,true,China University of Mining Technology - Xuzhou,3,Boyer-Fadel,Investment Managers,Finance,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",292 Corry Center,23302443,true,46,1,0
985,Merissa,Oldred,moldredrc@mac.com,Female,Preobrazhenka,Ukraine,56,5,true,National Transport University,1,Ziemann LLC,Hospital/Nursing Management,Health Care,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,0626 Tennyson Way,18754301,true,26,1,10
986,Pavlov,Kensington,pkensingtonrd@hexun.com,Male,Khanāşir,Syria,66,8,true,Syrian International Private University for Science & Technology,1,Trantow LLC,Major Banks,Finance,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",7272 Hanson Point,28126207,true,92,4,9
987,Trumaine,Petrelli,tpetrellire@over-blog.com,Male,Sasnovy Bor,Belarus,59,15,true,Belarussian State University,2,Tremblay Inc,Industrial Machinery/Components,Capital Goods,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,1555 Summer Ridge Court,47477155,true,50,3,4
988,Philbert,Bradnocke,pbradnockerf@live.com,Male,Ziębice,Poland,45,18,true,Ryszard Lazarski University of Commerce and Law in Warsaw,3,Nicolas LLC,EDP Services,Technology,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",832 Esker Street,9904495,true,45,1,10
989,Eadie,Wainman,ewainmanrg@sphinn.com,Female,Carrazeda de Ansiães,Portugal,65,0,false,Instituto Superior de Ciências Educativas,1,"Beier, Schmitt and Beer",Telecommunications Equipment,Public Utilities,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",7 Lawn Court,45155895,true,3,4,3
990,Brody,Besantie,bbesantierh@networkadvertising.org,Male,Igbeti,Nigeria,44,7,true,Ambrose Alli University,3,Tromp-Bode,Major Banks,Finance,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",6 Oneill Pass,5280339,false,95,4,3
991,Mara,Sirmond,msirmondri@addthis.com,Female,Tokorozawa,Japan,26,9,true,United Nations University,2,"Goodwin, Sporer and Kuhn",n/a,n/a,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",98 Acker Trail,36655619,true,72,2,6
992,Rutter,Willeson,rwillesonrj@europa.eu,Male,Descalvado,Brazil,73,17,false,Universidade Santa Úrsula,2,"Feil, Langworth and Kozey",Natural Gas Distribution,Energy,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",73 Corben Avenue,8102079,true,28,2,7
